label,method,x,y
0,FINAL_QDIFFCL,51.563568115234375,27.47566795349121
0,FINAL_QDIFFCL,51.68742752075195,26.40691566467285
0,FINAL_QDIFFCL,-16.41227149963379,68.78572845458984
0,FINAL_QDIFFCL,-3.1590824127197266,53.32514572143555
0,FINAL_QDIFFCL,2.611037254333496,73.1983642578125
0,FINAL_QDIFFCL,6.7548089027404785,37.643699645996094
0,FINAL_QDIFFCL,37.18042755126953,36.876991271972656
0,FINAL_QDIFFCL,14.292755126953125,34.532466888427734
0,FINAL_QDIFFCL,2.517118215560913,38.542144775390625
0,FINAL_QDIFFCL,19.0130558013916,36.2788200378418
0,FINAL_QDIFFCL,55.55418395996094,26.560848236083984
0,FINAL_QDIFFCL,64.82662200927734,19.49001121520996
0,FINAL_QDIFFCL,-4.701668739318848,44.607173919677734
0,FINAL_QDIFFCL,-4.663181781768799,39.95967102050781
0,FINAL_QDIFFCL,4.115503787994385,35.600624084472656
0,FINAL_QDIFFCL,-4.193386077880859,45.70328140258789
0,FINAL_QDIFFCL,38.63037109375,32.92387008666992
0,FINAL_QDIFFCL,35.10410690307617,33.16872024536133
0,FINAL_QDIFFCL,23.30103302001953,39.50564956665039
0,FINAL_QDIFFCL,49.72454833984375,27.300018310546875
0,FINAL_QDIFFCL,23.441625595092773,39.64732360839844
0,FINAL_QDIFFCL,22.585176467895508,37.86778259277344
0,FINAL_QDIFFCL,-1.7037349939346313,53.19801330566406
0,FINAL_QDIFFCL,-4.585503101348877,49.26466751098633
0,FINAL_QDIFFCL,-0.40947607159614563,50.1597785949707
0,FINAL_QDIFFCL,3.2286224365234375,33.36274337768555
0,FINAL_QDIFFCL,-0.4038006067276001,50.424285888671875
0,FINAL_QDIFFCL,7.06301212310791,35.640724182128906
0,FINAL_QDIFFCL,25.769054412841797,38.378387451171875
0,FINAL_QDIFFCL,51.251739501953125,28.58573341369629
0,FINAL_QDIFFCL,32.61817932128906,35.39945602416992
0,FINAL_QDIFFCL,-5.576951026916504,45.442054748535156
0,FINAL_QDIFFCL,6.116649627685547,63.74382400512695
0,FINAL_QDIFFCL,3.782010555267334,34.67134094238281
0,FINAL_QDIFFCL,6.390915870666504,62.768550872802734
0,FINAL_QDIFFCL,6.469106197357178,64.10407257080078
0,FINAL_QDIFFCL,26.368759155273438,36.229103088378906
0,FINAL_QDIFFCL,42.27819061279297,33.31108093261719
0,FINAL_QDIFFCL,37.16893005371094,36.8444938659668
0,FINAL_QDIFFCL,30.34364128112793,37.74211502075195
0,FINAL_QDIFFCL,49.96860122680664,30.75259780883789
0,FINAL_QDIFFCL,59.77718734741211,21.285539627075195
0,FINAL_QDIFFCL,27.19802474975586,36.02507781982422
0,FINAL_QDIFFCL,50.76920700073242,29.845273971557617
0,FINAL_QDIFFCL,47.60698318481445,31.022268295288086
0,FINAL_QDIFFCL,11.671265602111816,39.0278434753418
0,FINAL_QDIFFCL,64.16651153564453,19.896169662475586
0,FINAL_QDIFFCL,62.08373260498047,21.692651748657227
0,FINAL_QDIFFCL,47.477596282958984,30.565143585205078
0,FINAL_QDIFFCL,27.121488571166992,37.26435852050781
0,FINAL_QDIFFCL,-1.540689468383789,54.537940979003906
0,FINAL_QDIFFCL,25.4350528717041,35.281681060791016
0,FINAL_QDIFFCL,4.208161354064941,63.48831558227539
0,FINAL_QDIFFCL,-0.7897414565086365,74.55839538574219
0,FINAL_QDIFFCL,1.7005336284637451,73.11522674560547
0,FINAL_QDIFFCL,4.628616809844971,61.98360061645508
0,FINAL_QDIFFCL,-5.217245578765869,43.40282440185547
0,FINAL_QDIFFCL,6.791130065917969,66.42333221435547
0,FINAL_QDIFFCL,19.93466567993164,33.79351806640625
0,FINAL_QDIFFCL,3.2045950889587402,60.504207611083984
0,FINAL_QDIFFCL,43.22617721557617,31.241405487060547
0,FINAL_QDIFFCL,57.273555755615234,24.95592498779297
0,FINAL_QDIFFCL,36.2816047668457,33.963966369628906
0,FINAL_QDIFFCL,38.196170806884766,33.36760330200195
0,FINAL_QDIFFCL,2.2625739574432373,37.691001892089844
0,FINAL_QDIFFCL,-5.620748519897461,50.388004302978516
0,FINAL_QDIFFCL,14.678311347961426,31.519277572631836
0,FINAL_QDIFFCL,-4.100292682647705,50.98662185668945
0,FINAL_QDIFFCL,5.402581214904785,64.09440612792969
0,FINAL_QDIFFCL,4.236055374145508,36.8887825012207
0,FINAL_QDIFFCL,24.631027221679688,37.23160934448242
0,FINAL_QDIFFCL,5.338956832885742,56.42657470703125
0,FINAL_QDIFFCL,1.2792390584945679,50.91828536987305
0,FINAL_QDIFFCL,50.75910568237305,26.245107650756836
0,FINAL_QDIFFCL,-1.1447618007659912,38.17353057861328
0,FINAL_QDIFFCL,1.1148300170898438,54.91777801513672
0,FINAL_QDIFFCL,-2.5815749168395996,44.986507415771484
0,FINAL_QDIFFCL,56.733604431152344,23.86851692199707
0,FINAL_QDIFFCL,47.88117980957031,30.7402286529541
0,FINAL_QDIFFCL,55.42407989501953,26.918155670166016
0,FINAL_QDIFFCL,43.385498046875,33.59659957885742
0,FINAL_QDIFFCL,10.961811065673828,35.659400939941406
0,FINAL_QDIFFCL,23.14681625366211,37.48263168334961
0,FINAL_QDIFFCL,-6.896285533905029,40.05247116088867
0,FINAL_QDIFFCL,22.14110565185547,37.886940002441406
0,FINAL_QDIFFCL,11.749218940734863,39.35426330566406
0,FINAL_QDIFFCL,2.9654488563537598,39.713897705078125
0,FINAL_QDIFFCL,31.61505889892578,33.9339714050293
0,FINAL_QDIFFCL,4.027199745178223,71.22802734375
0,FINAL_QDIFFCL,19.390134811401367,36.27684020996094
0,FINAL_QDIFFCL,20.59171485900879,34.35944747924805
0,FINAL_QDIFFCL,7.508786201477051,63.678043365478516
0,FINAL_QDIFFCL,0.6427977681159973,55.194122314453125
0,FINAL_QDIFFCL,-3.2469980716705322,41.16085433959961
0,FINAL_QDIFFCL,-5.655810356140137,45.05317687988281
0,FINAL_QDIFFCL,-8.79849910736084,73.12327575683594
0,FINAL_QDIFFCL,3.9328386783599854,73.14666748046875
0,FINAL_QDIFFCL,13.680088996887207,31.515239715576172
0,FINAL_QDIFFCL,17.32489013671875,32.5380744934082
0,FINAL_QDIFFCL,-3.5666561126708984,53.12218475341797
0,FINAL_QDIFFCL,21.288251876831055,38.8768310546875
0,FINAL_QDIFFCL,49.04792404174805,28.532934188842773
0,FINAL_QDIFFCL,-0.5489282011985779,49.858497619628906
0,FINAL_QDIFFCL,0.849696159362793,58.30754089355469
0,FINAL_QDIFFCL,-2.6154274940490723,54.17690658569336
0,FINAL_QDIFFCL,-5.915984630584717,42.23359298706055
0,FINAL_QDIFFCL,-0.23056182265281677,37.67823028564453
0,FINAL_QDIFFCL,26.174732208251953,35.30091857910156
0,FINAL_QDIFFCL,2.449248790740967,59.494659423828125
0,FINAL_QDIFFCL,3.281717538833618,72.7513198852539
0,FINAL_QDIFFCL,42.61170196533203,32.85399627685547
0,FINAL_QDIFFCL,20.972673416137695,36.24835205078125
0,FINAL_QDIFFCL,56.272300720214844,25.740808486938477
0,FINAL_QDIFFCL,58.19524002075195,24.518911361694336
0,FINAL_QDIFFCL,3.6275296211242676,37.46498107910156
0,FINAL_QDIFFCL,13.700413703918457,37.23972702026367
0,FINAL_QDIFFCL,27.46143913269043,36.63662338256836
0,FINAL_QDIFFCL,47.93213653564453,31.246463775634766
0,FINAL_QDIFFCL,4.23656702041626,36.860469818115234
0,FINAL_QDIFFCL,-3.1566734313964844,42.7918586730957
0,FINAL_QDIFFCL,-3.73195481300354,41.35465621948242
0,FINAL_QDIFFCL,2.965646266937256,73.26686096191406
0,FINAL_QDIFFCL,46.03325271606445,32.127105712890625
0,FINAL_QDIFFCL,40.75791549682617,35.863739013671875
0,FINAL_QDIFFCL,1.9033225774765015,53.84713363647461
0,FINAL_QDIFFCL,2.9969139099121094,36.82335662841797
0,FINAL_QDIFFCL,13.820998191833496,36.5899543762207
0,FINAL_QDIFFCL,-0.8478977084159851,37.324031829833984
0,FINAL_QDIFFCL,24.52355194091797,39.82734680175781
0,FINAL_QDIFFCL,-6.088365077972412,48.38994598388672
0,FINAL_QDIFFCL,4.064053535461426,57.91749572753906
0,FINAL_QDIFFCL,-4.577992916107178,44.41899871826172
0,FINAL_QDIFFCL,35.79804992675781,37.468204498291016
0,FINAL_QDIFFCL,43.521812438964844,34.16902542114258
0,FINAL_QDIFFCL,-5.479586601257324,39.9945068359375
0,FINAL_QDIFFCL,10.147244453430176,37.98640441894531
0,FINAL_QDIFFCL,-4.4091057777404785,41.44264602661133
0,FINAL_QDIFFCL,1.6591639518737793,58.79617691040039
0,FINAL_QDIFFCL,5.213242053985596,35.75265121459961
0,FINAL_QDIFFCL,24.47303581237793,37.45308303833008
0,FINAL_QDIFFCL,39.871673583984375,33.57976150512695
0,FINAL_QDIFFCL,1.8585432767868042,73.13220977783203
0,FINAL_QDIFFCL,-5.952380180358887,44.20368576049805
0,FINAL_QDIFFCL,-4.432393550872803,45.49992370605469
0,FINAL_QDIFFCL,-8.428288459777832,73.31904602050781
0,FINAL_QDIFFCL,-9.492386817932129,72.99765014648438
0,FINAL_QDIFFCL,-8.441646575927734,74.0660400390625
0,FINAL_QDIFFCL,-2.727552890777588,51.74497985839844
0,FINAL_QDIFFCL,54.969303131103516,26.562145233154297
0,FINAL_QDIFFCL,63.18018341064453,19.8544864654541
0,FINAL_QDIFFCL,16.902442932128906,33.17155456542969
0,FINAL_QDIFFCL,13.878756523132324,34.197410583496094
0,FINAL_QDIFFCL,33.422306060791016,34.48904800415039
0,FINAL_QDIFFCL,14.21504020690918,38.62558364868164
0,FINAL_QDIFFCL,-5.512595176696777,44.886085510253906
0,FINAL_QDIFFCL,41.72272872924805,32.27824401855469
0,FINAL_QDIFFCL,49.79496383666992,31.236820220947266
0,FINAL_QDIFFCL,49.75616455078125,27.97243309020996
0,FINAL_QDIFFCL,51.8433952331543,26.952878952026367
0,FINAL_QDIFFCL,31.878616333007812,34.86014175415039
0,FINAL_QDIFFCL,41.22818374633789,34.047847747802734
0,FINAL_QDIFFCL,34.22803497314453,36.817405700683594
0,FINAL_QDIFFCL,-3.746058702468872,47.427284240722656
0,FINAL_QDIFFCL,39.74003219604492,31.360063552856445
0,FINAL_QDIFFCL,5.933319091796875,64.63330078125
0,FINAL_QDIFFCL,5.001758575439453,70.17623138427734
0,FINAL_QDIFFCL,41.44402313232422,36.60520553588867
0,FINAL_QDIFFCL,-5.582818508148193,48.87541580200195
0,FINAL_QDIFFCL,5.187201023101807,71.33441925048828
0,FINAL_QDIFFCL,5.597168445587158,68.88719940185547
0,FINAL_QDIFFCL,-1.3355388641357422,52.90045928955078
0,FINAL_QDIFFCL,-1.078478455543518,54.77404022216797
0,FINAL_QDIFFCL,39.1209602355957,31.447866439819336
0,FINAL_QDIFFCL,58.02605438232422,25.3590145111084
0,FINAL_QDIFFCL,3.6208250522613525,61.35042953491211
0,FINAL_QDIFFCL,5.914239406585693,38.57001495361328
0,FINAL_QDIFFCL,39.32569885253906,32.8674430847168
0,FINAL_QDIFFCL,30.156322479248047,34.945987701416016
0,FINAL_QDIFFCL,24.282556533813477,38.703956604003906
0,FINAL_QDIFFCL,21.31376838684082,39.13800811767578
0,FINAL_QDIFFCL,14.360602378845215,39.51299285888672
0,FINAL_QDIFFCL,-5.549818992614746,39.13336944580078
0,FINAL_QDIFFCL,11.659438133239746,35.1945915222168
0,FINAL_QDIFFCL,6.174465656280518,62.46421432495117
0,FINAL_QDIFFCL,32.16915512084961,34.695735931396484
0,FINAL_QDIFFCL,26.237558364868164,36.1573486328125
0,FINAL_QDIFFCL,-4.362738132476807,40.46169662475586
0,FINAL_QDIFFCL,8.747954368591309,33.75736618041992
0,FINAL_QDIFFCL,15.893798828125,39.288848876953125
0,FINAL_QDIFFCL,20.433088302612305,38.43296432495117
0,FINAL_QDIFFCL,20.85187339782715,37.18836212158203
0,FINAL_QDIFFCL,2.8829779624938965,38.71904754638672
0,FINAL_QDIFFCL,12.518444061279297,39.300506591796875
0,FINAL_QDIFFCL,-6.0356597900390625,49.54332733154297
0,FINAL_QDIFFCL,30.670154571533203,37.0108528137207
0,FINAL_QDIFFCL,3.1931979656219482,37.597965240478516
0,FINAL_QDIFFCL,33.75187301635742,35.12857437133789
0,FINAL_QDIFFCL,0.7186915874481201,36.394004821777344
0,FINAL_QDIFFCL,-4.9100661277771,38.99191665649414
0,FINAL_QDIFFCL,3.9264276027679443,59.832855224609375
0,FINAL_QDIFFCL,10.742293357849121,37.50774383544922
0,FINAL_QDIFFCL,-5.280236721038818,40.652122497558594
0,FINAL_QDIFFCL,15.142926216125488,32.75288009643555
0,FINAL_QDIFFCL,7.797242641448975,33.01472091674805
0,FINAL_QDIFFCL,12.765003204345703,34.33198165893555
0,FINAL_QDIFFCL,26.144535064697266,36.37776184082031
0,FINAL_QDIFFCL,21.10008430480957,34.737945556640625
0,FINAL_QDIFFCL,9.055558204650879,35.116878509521484
0,FINAL_QDIFFCL,41.49769973754883,32.39189910888672
0,FINAL_QDIFFCL,59.4660758972168,24.034086227416992
0,FINAL_QDIFFCL,2.8713157176971436,37.561519622802734
0,FINAL_QDIFFCL,42.11708068847656,30.670185089111328
0,FINAL_QDIFFCL,18.708560943603516,33.921207427978516
0,FINAL_QDIFFCL,17.837974548339844,31.6265926361084
0,FINAL_QDIFFCL,17.490238189697266,31.4951171875
0,FINAL_QDIFFCL,7.764041423797607,37.926849365234375
0,FINAL_QDIFFCL,38.220706939697266,34.05295944213867
0,FINAL_QDIFFCL,25.43815803527832,38.42182922363281
0,FINAL_QDIFFCL,-3.287008285522461,51.71938705444336
0,FINAL_QDIFFCL,-0.8385102152824402,37.314571380615234
0,FINAL_QDIFFCL,17.69071388244629,33.076210021972656
0,FINAL_QDIFFCL,46.74293899536133,30.982934951782227
0,FINAL_QDIFFCL,34.706661224365234,35.00128173828125
0,FINAL_QDIFFCL,33.02666091918945,35.35343551635742
0,FINAL_QDIFFCL,34.354549407958984,37.994564056396484
0,FINAL_QDIFFCL,41.258750915527344,35.31797409057617
0,FINAL_QDIFFCL,38.203670501708984,37.257720947265625
0,FINAL_QDIFFCL,15.673258781433105,32.76295471191406
0,FINAL_QDIFFCL,4.121512413024902,32.45895767211914
0,FINAL_QDIFFCL,-3.852301597595215,42.812313079833984
0,FINAL_QDIFFCL,59.56166458129883,21.213783264160156
0,FINAL_QDIFFCL,64.75665283203125,19.234437942504883
0,FINAL_QDIFFCL,32.35026931762695,37.75059127807617
0,FINAL_QDIFFCL,16.69113540649414,38.269935607910156
0,FINAL_QDIFFCL,-5.196113586425781,40.675899505615234
0,FINAL_QDIFFCL,6.802334785461426,38.03871154785156
0,FINAL_QDIFFCL,56.92803192138672,25.263015747070312
0,FINAL_QDIFFCL,0.07735796272754669,75.47335815429688
0,FINAL_QDIFFCL,-2.8763866424560547,40.80161666870117
0,FINAL_QDIFFCL,-1.8702448606491089,52.176734924316406
0,FINAL_QDIFFCL,4.83932638168335,61.2367057800293
0,FINAL_QDIFFCL,5.692769527435303,65.93170166015625
0,FINAL_QDIFFCL,3.8608667850494385,72.2991714477539
0,FINAL_QDIFFCL,4.632949352264404,71.40282440185547
0,FINAL_QDIFFCL,37.158870697021484,33.703250885009766
0,FINAL_QDIFFCL,17.300453186035156,33.956451416015625
0,FINAL_QDIFFCL,6.61375617980957,62.56156921386719
0,FINAL_QDIFFCL,0.8291977643966675,51.418182373046875
0,FINAL_QDIFFCL,7.244599342346191,62.440303802490234
0,FINAL_QDIFFCL,22.574766159057617,36.26665115356445
0,FINAL_QDIFFCL,-2.977480888366699,39.4955940246582
0,FINAL_QDIFFCL,-2.167412519454956,52.019344329833984
0,FINAL_QDIFFCL,5.162528991699219,71.515869140625
0,FINAL_QDIFFCL,6.434088230133057,65.1942367553711
0,FINAL_QDIFFCL,36.76000213623047,32.514503479003906
0,FINAL_QDIFFCL,-6.246613025665283,49.356327056884766
0,FINAL_QDIFFCL,23.92394256591797,37.60002517700195
0,FINAL_QDIFFCL,57.42763137817383,23.570703506469727
0,FINAL_QDIFFCL,14.68764877319336,38.190467834472656
0,FINAL_QDIFFCL,22.836687088012695,38.25608444213867
0,FINAL_QDIFFCL,-2.589735269546509,41.398338317871094
0,FINAL_QDIFFCL,1.9804121255874634,33.7354850769043
0,FINAL_QDIFFCL,3.5605669021606445,54.59890365600586
0,FINAL_QDIFFCL,3.2657852172851562,54.67002868652344
0,FINAL_QDIFFCL,3.4604103565216064,72.27766418457031
0,FINAL_QDIFFCL,0.37521588802337646,55.02567672729492
0,FINAL_QDIFFCL,-2.4038493633270264,53.27743911743164
0,FINAL_QDIFFCL,3.030325412750244,61.026702880859375
0,FINAL_QDIFFCL,23.00336456298828,36.58979797363281
0,FINAL_QDIFFCL,23.151039123535156,36.97469711303711
0,FINAL_QDIFFCL,-0.18159730732440948,74.43310546875
0,FINAL_QDIFFCL,-5.042415142059326,49.60518264770508
0,FINAL_QDIFFCL,4.668300151824951,63.77764129638672
0,FINAL_QDIFFCL,4.150227069854736,37.622467041015625
0,FINAL_QDIFFCL,27.52901268005371,36.4130973815918
0,FINAL_QDIFFCL,7.669000625610352,38.181766510009766
0,FINAL_QDIFFCL,63.65275192260742,19.983896255493164
0,FINAL_QDIFFCL,64.75508117675781,18.828731536865234
0,FINAL_QDIFFCL,1.5736368894577026,36.41834259033203
0,FINAL_QDIFFCL,4.4242706298828125,57.87454605102539
0,FINAL_QDIFFCL,33.964447021484375,36.34719467163086
0,FINAL_QDIFFCL,51.47645568847656,28.12824249267578
0,FINAL_QDIFFCL,49.35772705078125,30.150150299072266
0,FINAL_QDIFFCL,45.23295974731445,32.247501373291016
0,FINAL_QDIFFCL,23.82871437072754,39.866878509521484
0,FINAL_QDIFFCL,6.698338508605957,69.28675079345703
0,FINAL_QDIFFCL,2.4189670085906982,55.74911880493164
0,FINAL_QDIFFCL,10.216346740722656,34.04948425292969
0,FINAL_QDIFFCL,29.199199676513672,36.37979507446289
0,FINAL_QDIFFCL,10.848847389221191,35.03993225097656
0,FINAL_QDIFFCL,48.896541595458984,29.084667205810547
0,FINAL_QDIFFCL,56.875267028808594,25.97219467163086
0,FINAL_QDIFFCL,3.5147545337677,37.49347686767578
0,FINAL_QDIFFCL,-5.427044868469238,51.45944595336914
0,FINAL_QDIFFCL,10.180954933166504,38.439510345458984
0,FINAL_QDIFFCL,56.7454833984375,26.435688018798828
0,FINAL_QDIFFCL,49.82477951049805,28.363758087158203
0,FINAL_QDIFFCL,6.62409782409668,38.37506866455078
0,FINAL_QDIFFCL,32.26948165893555,35.34402847290039
0,FINAL_QDIFFCL,61.72288131713867,21.73104476928711
0,FINAL_QDIFFCL,65.9399642944336,18.32216453552246
0,FINAL_QDIFFCL,22.093223571777344,40.08946990966797
0,FINAL_QDIFFCL,-6.653273582458496,48.4615364074707
0,FINAL_QDIFFCL,12.22142505645752,39.34111404418945
0,FINAL_QDIFFCL,-0.8518074750900269,52.52297592163086
0,FINAL_QDIFFCL,51.3332633972168,28.09703254699707
0,FINAL_QDIFFCL,60.84950637817383,22.274715423583984
0,FINAL_QDIFFCL,10.280369758605957,36.596458435058594
0,FINAL_QDIFFCL,-6.651375770568848,40.806243896484375
0,FINAL_QDIFFCL,3.9879183769226074,60.444576263427734
0,FINAL_QDIFFCL,-1.671570897102356,53.737335205078125
0,FINAL_QDIFFCL,-8.538755416870117,74.12911987304688
0,FINAL_QDIFFCL,0.0437551848590374,75.12260437011719
0,FINAL_QDIFFCL,2.698748826980591,73.89288330078125
0,FINAL_QDIFFCL,8.291545867919922,63.49809265136719
0,FINAL_QDIFFCL,46.90581512451172,30.9480037689209
0,FINAL_QDIFFCL,64.7704086303711,19.934696197509766
0,FINAL_QDIFFCL,61.50196838378906,22.61332130432129
0,FINAL_QDIFFCL,-4.737461566925049,40.940589904785156
0,FINAL_QDIFFCL,49.422508239746094,30.493276596069336
0,FINAL_QDIFFCL,-5.119924068450928,45.5078010559082
0,FINAL_QDIFFCL,-5.064783573150635,45.336917877197266
0,FINAL_QDIFFCL,0.21826842427253723,37.76940155029297
0,FINAL_QDIFFCL,0.006250257603824139,51.024715423583984
0,FINAL_QDIFFCL,6.313048839569092,70.74775695800781
0,FINAL_QDIFFCL,-10.6770601272583,72.02352905273438
0,FINAL_QDIFFCL,0.33663612604141235,75.85438537597656
0,FINAL_QDIFFCL,8.451035499572754,64.03761291503906
0,FINAL_QDIFFCL,10.126020431518555,35.1035041809082
0,FINAL_QDIFFCL,19.381683349609375,37.073055267333984
0,FINAL_QDIFFCL,4.842902660369873,67.14453887939453
0,FINAL_QDIFFCL,2.8896491527557373,60.794952392578125
0,FINAL_QDIFFCL,-3.9128804206848145,53.8851318359375
0,FINAL_QDIFFCL,65.27889251708984,18.562347412109375
0,FINAL_QDIFFCL,-3.2479214668273926,46.73613739013672
0,FINAL_QDIFFCL,6.758537292480469,70.064697265625
0,FINAL_QDIFFCL,22.079181671142578,37.304195404052734
0,FINAL_QDIFFCL,-4.004255771636963,52.79425811767578
0,FINAL_QDIFFCL,2.956395149230957,57.79018020629883
0,FINAL_QDIFFCL,10.167202949523926,36.25957489013672
0,FINAL_QDIFFCL,1.7257111072540283,55.601890563964844
0,FINAL_QDIFFCL,59.83101272583008,21.438650131225586
0,FINAL_QDIFFCL,62.25096130371094,21.075891494750977
0,FINAL_QDIFFCL,41.464229583740234,31.193204879760742
0,FINAL_QDIFFCL,9.192773818969727,37.362083435058594
0,FINAL_QDIFFCL,6.268260478973389,63.35416030883789
0,FINAL_QDIFFCL,-0.7040461301803589,75.52801513671875
0,FINAL_QDIFFCL,-7.995490074157715,73.54833984375
0,FINAL_QDIFFCL,0.7926536798477173,53.81179428100586
0,FINAL_QDIFFCL,34.956512451171875,36.88182067871094
0,FINAL_QDIFFCL,2.204118251800537,59.06936264038086
0,FINAL_QDIFFCL,-6.204764366149902,41.60658264160156
0,FINAL_QDIFFCL,19.901710510253906,36.32524108886719
0,FINAL_QDIFFCL,4.112578392028809,57.066471099853516
0,FINAL_QDIFFCL,62.2335090637207,21.68719482421875
0,FINAL_QDIFFCL,5.373089790344238,70.69747924804688
0,FINAL_QDIFFCL,-2.7929303646087646,45.35195541381836
0,FINAL_QDIFFCL,54.60708236694336,26.93966293334961
0,FINAL_QDIFFCL,42.069149017333984,35.143714904785156
0,FINAL_QDIFFCL,-4.314651012420654,40.015892028808594
0,FINAL_QDIFFCL,44.011695861816406,31.819686889648438
0,FINAL_QDIFFCL,36.830322265625,32.040428161621094
0,FINAL_QDIFFCL,56.649131774902344,26.303136825561523
0,FINAL_QDIFFCL,-4.616517543792725,40.996280670166016
0,FINAL_QDIFFCL,2.4805352687835693,74.33477020263672
0,FINAL_QDIFFCL,-6.973637104034424,73.85322570800781
0,FINAL_QDIFFCL,7.46199893951416,67.51531219482422
0,FINAL_QDIFFCL,7.5217742919921875,63.14749526977539
0,FINAL_QDIFFCL,14.424942970275879,33.693336486816406
0,FINAL_QDIFFCL,20.24783706665039,36.10544204711914
0,FINAL_QDIFFCL,13.48208999633789,38.425445556640625
0,FINAL_QDIFFCL,42.02208709716797,30.893024444580078
0,FINAL_QDIFFCL,34.08338928222656,37.03802490234375
0,FINAL_QDIFFCL,9.827384948730469,35.54985427856445
0,FINAL_QDIFFCL,17.380300521850586,32.55965805053711
0,FINAL_QDIFFCL,14.173300743103027,31.838584899902344
0,FINAL_QDIFFCL,14.885198593139648,35.070594787597656
0,FINAL_QDIFFCL,20.352136611938477,35.036415100097656
0,FINAL_QDIFFCL,2.3896377086639404,35.1288948059082
0,FINAL_QDIFFCL,-5.1542067527771,45.438201904296875
0,FINAL_QDIFFCL,6.344728946685791,70.32862854003906
0,FINAL_QDIFFCL,4.963127136230469,33.32699203491211
0,FINAL_QDIFFCL,36.397682189941406,34.018978118896484
0,FINAL_QDIFFCL,30.17406463623047,35.709983825683594
0,FINAL_QDIFFCL,23.37844467163086,38.98945236206055
0,FINAL_QDIFFCL,59.621578216552734,22.214174270629883
